player_name_clean,first_year,final_year,seasons_played,total_games,avg_pts,career_span,is_one_and_done
Brett Vandenbergh,2013,2013,1,30,1.97,1,True
Heiden Ratner,2009,2009,1,32,1.97,1,True
Justin Goode,2016,2016,1,29,1.97,1,True
Nahjee Matlock,2016,2016,1,29,1.97,1,True
Rico Myles,2009,2009,1,29,1.97,1,True
Coleman Sparling,2020,2020,1,25,1.96,1,True
Horace McGloster,2009,2009,1,25,1.96,1,True
Jamar Slocum,2009,2009,1,27,1.96,1,True
John Lamb,2009,2009,1,24,1.96,1,True
Nick Lopez,2010,2010,1,25,1.96,1,True
Terry Ivery,2020,2020,1,26,1.96,1,True
Andrew Silverman,2009,2009,1,21,1.95,1,True
Brett Burrier,2009,2009,1,22,1.95,1,True
Chris Mejia,2017,2017,1,20,1.95,1,True
Frane Markusovic,2009,2009,1,19,1.95,1,True
Gavin Stephenson,2013,2013,1,19,1.95,1,True
Jameson Richardson,2021,2021,1,15,1.95,1,True
Lance Ware,2021,2021,1,21,1.95,1,True
Marcus Filien,2020,2020,1,18,1.95,1,True
Shaq Seville,2019,2019,1,19,1.95,1,True
Derrick Walker Jr,2018,2018,1,34,1.94,1,True
Isaiah Hawthorne,2021,2021,1,17,1.94,1,True
Jal Bijiek,2019,2019,1,14,1.94,1,True
Larry Stone,2009,2009,1,16,1.94,1,True
Brad Farrell,2009,2009,1,28,1.93,1,True
Donaries Hair,2009,2009,1,30,1.93,1,True
Eric Lawton,2012,2012,1,28,1.93,1,True
Eric Wormely,2009,2009,1,27,1.93,1,True
Isaac Nixon,2010,2010,1,27,1.93,1,True
Joel Fiegler,2015,2015,1,28,1.93,1,True
Mike Nwabuzor,2017,2017,1,27,1.93,1,True
Terren Frank,2021,2021,1,14,1.93,1,True
Ty Solomon,2017,2017,1,15,1.93,1,True
Caleb Stone-Carrawell,2021,2021,1,13,1.92,1,True
Cameron Shockley-Okeke,2020,2020,1,12,1.92,1,True
Chris Beattie,2010,2010,1,13,1.92,1,True
J'Wan Roberts,2021,2021,1,24,1.92,1,True
Joey Naccarato,2018,2018,1,12,1.92,1,True
Jonathan Bryant Ii,2018,2018,1,22,1.92,1,True
Kentrell Garnett,2021,2021,1,22,1.92,1,True
Reggie Fondren,2012,2012,1,25,1.92,1,True
Victor Rosa,2021,2021,1,11,1.92,1,True
Adetokunbo Bakare,2021,2021,1,11,1.91,1,True
Cyrie Coates Jr,2021,2021,1,19,1.91,1,True
Lazar Zivanovic,2020,2020,1,22,1.91,1,True
Lewis McDaniel,2020,2020,1,21,1.91,1,True
Shy Blake,2016,2016,1,23,1.91,1,True
Skylar Scrivano,2013,2013,1,11,1.91,1,True
Thomas Zevgaras,2021,2021,1,8,1.91,1,True
Tyler Jackson,2017,2017,1,11,1.91,1,True
Brett Thompson,2009,2009,1,29,1.9,1,True
Curtis Wilkinson,2011,2011,1,20,1.9,1,True
Davon Potts,2012,2012,1,20,1.9,1,True
Donalson Fanord,2021,2021,1,10,1.9,1,True
Eddie Hardy,2012,2012,1,20,1.9,1,True
Jt Flowers,2014,2014,1,10,1.9,1,True
Milos Kostic,2015,2015,1,21,1.9,1,True
Osayi Osifo,2021,2021,1,20,1.9,1,True
Oscar Garcia,2013,2013,1,29,1.9,1,True
Ryan Andrus,2015,2015,1,19,1.9,1,True
Terrance Williams Ii,2021,2021,1,21,1.9,1,True
Tyron McMillan,2021,2021,1,19,1.9,1,True
Vladislav Goldin,2021,2021,1,10,1.9,1,True
Dwayne Watkins,2009,2009,1,9,1.89,1,True
Jason Edokpayi,2021,2021,1,9,1.89,1,True
Jc Cavin,2018,2018,1,6,1.89,1,True
Kyle Cannon,2009,2009,1,9,1.89,1,True
Malik Hardmon,2021,2021,1,18,1.89,1,True
Noah Gear,2020,2020,1,7,1.89,1,True
Rory Burt,2010,2010,1,27,1.89,1,True
Ryan Swan-Ford,2017,2017,1,9,1.89,1,True
Teemu Suokas,2021,2021,1,19,1.89,1,True
Calistus Anyichie,2019,2019,1,30,1.88,1,True
Carlos Taylor,2014,2014,1,8,1.88,1,True
Dejon 'Dj' Davis,2015,2015,1,30,1.88,1,True
Denzel Yard,2010,2010,1,8,1.88,1,True
Dominique Shaw,2016,2016,1,8,1.88,1,True
Ibrahim Djambo,2014,2014,1,32,1.88,1,True
Jarvis Moore,2012,2012,1,17,1.88,1,True
Kiir Deng,2018,2018,1,14,1.88,1,True
Marcus Littles,2019,2019,1,24,1.88,1,True
Marty Leahy,2017,2017,1,17,1.88,1,True
Reggie Lassiter,2009,2009,1,16,1.88,1,True
Ryan Elvin,2021,2021,1,7,1.88,1,True
Sean Goodwin,2015,2015,1,13,1.88,1,True
Casey Neimeyer,2009,2009,1,30,1.87,1,True
Jimmie Covington,2009,2009,1,30,1.87,1,True
Najee Pritchett,2016,2016,1,30,1.87,1,True
Tryl Hartfield,2009,2009,1,23,1.87,1,True
Alem Huseinovic,2021,2021,1,20,1.86,1,True
Aundra Williams,2011,2011,1,29,1.86,1,True
David McClure,2009,2009,1,36,1.86,1,True
Dytanya Johnson,2011,2011,1,21,1.86,1,True
Ikem Eriobuna,2016,2016,1,7,1.86,1,True
John Lickliter,2010,2010,1,21,1.86,1,True
Johnnie Lacy,2010,2010,1,22,1.86,1,True
Kj Fitzgerald,2019,2019,1,12,1.86,1,True
Markus Vallien,2018,2018,1,12,1.86,1,True
Melvyn Oliver,2010,2010,1,7,1.86,1,True
Percy Blade,2013,2013,1,22,1.86,1,True
Raphael Hall,2009,2009,1,7,1.86,1,True
Russell Daniels,2019,2019,1,28,1.86,1,True
Tyler Zivney,2020,2020,1,11,1.86,1,True
Tyrell McDowell,2009,2009,1,21,1.86,1,True
Tyvoris Soloman,2015,2015,1,27,1.86,1,True
Yacine Toumi,2021,2021,1,6,1.86,1,True
Allan Saint-Gelais,2010,2010,1,27,1.85,1,True
Gatdoar Kueth,2020,2020,1,24,1.85,1,True
Joel Lindberg,2012,2012,1,27,1.85,1,True
Martez Harris,2012,2012,1,13,1.85,1,True
Nic Tata,2021,2021,1,18,1.85,1,True
Omar Leary,2009,2009,1,34,1.85,1,True
Zach Moritz,2009,2009,1,20,1.85,1,True
Damian Lewis,2010,2010,1,32,1.84,1,True
Isaiah Maston,2014,2014,1,25,1.84,1,True
Mike Meadows,2020,2020,1,17,1.84,1,True
Raphael Carter,2013,2013,1,25,1.84,1,True
Alex Matthews,2021,2021,1,6,1.83,1,True
Ali Langford,2012,2012,1,29,1.83,1,True
Andre Rafus Jr,2019,2019,1,4,1.83,1,True
Andrew Sorenson,2009,2009,1,18,1.83,1,True
Brandon Herman,2012,2012,1,30,1.83,1,True
Collin Huun,2018,2018,1,5,1.83,1,True
Deandre Henry,2021,2021,1,17,1.83,1,True
Denzel Douglas,2013,2013,1,29,1.83,1,True
Grant Gelon,2017,2017,1,12,1.83,1,True
Gregory Horne,2009,2009,1,24,1.83,1,True
Greyson Kelley,2021,2021,1,5,1.83,1,True
Isaiah Addo-Ankrah,2021,2021,1,3,1.83,1,True
Isaiah Cotton,2015,2015,1,23,1.83,1,True
Jaden Seymour,2021,2021,1,4,1.83,1,True
Jameel Forbes,2010,2010,1,12,1.83,1,True
Jimmy Sanders,2009,2009,1,18,1.83,1,True
Kenny Stewart,2011,2011,1,23,1.83,1,True
Kevin McNeal,2019,2019,1,27,1.83,1,True
Lamar Pittman,2010,2010,1,6,1.83,1,True
Mo Ahmed,2018,2018,1,16,1.83,1,True
Paul Cooper,2011,2011,1,23,1.83,1,True
Ray Chen,2017,2017,1,32,1.83,1,True
Shawn Montague,2017,2017,1,23,1.83,1,True
Tunji Soroye,2009,2009,1,18,1.83,1,True
Brandon Angel,2021,2021,1,17,1.82,1,True
James Davis Jr,2013,2013,1,17,1.82,1,True
Kraig Shields,2015,2015,1,16,1.82,1,True
Sammy Hernandez,2009,2009,1,28,1.82,1,True
Austin Waddoups,2015,2015,1,15,1.81,1,True
Eugene Witherspoon,2019,2019,1,24,1.81,1,True
Grant Evans,2015,2015,1,19,1.81,1,True
Harley Fuller,2009,2009,1,21,1.81,1,True
Joe Atang,2009,2009,1,21,1.81,1,True
Jonathan Ntoko,2009,2009,1,27,1.81,1,True
Leroy Moore,2020,2020,1,19,1.81,1,True
Parker Chitty,2017,2017,1,29,1.81,1,True
Raquan Wilkins,2017,2017,1,27,1.81,1,True
Vangelis Bebis,2015,2015,1,27,1.81,1,True
Will Bailey,2012,2012,1,21,1.81,1,True
Caleb Matthews,2020,2020,1,9,1.8,1,True
Daylen Williams,2020,2020,1,14,1.8,1,True
James Rader,2010,2010,1,10,1.8,1,True
John David Little,2010,2010,1,10,1.8,1,True
Josh Massey,2021,2021,1,13,1.8,1,True
Joshu'A Warren,2016,2016,1,10,1.8,1,True
Julian Powell,2018,2018,1,30,1.8,1,True
Kanon Koster,2021,2021,1,19,1.8,1,True
Keon Edwards,2021,2021,1,5,1.8,1,True
Kyler Nielsen,2015,2015,1,4,1.8,1,True
Matthew Rodden,2017,2017,1,2,1.8,1,True
Melvin Brooks,2016,2016,1,15,1.8,1,True
Richard Feagin Jr,2019,2019,1,8,1.8,1,True
Shakeem Alcindor,2019,2019,1,4,1.8,1,True
Terrance Beasley,2010,2010,1,25,1.8,1,True
Trey Grundy,2016,2016,1,15,1.8,1,True
Tyler Ptacek,2014,2014,1,20,1.8,1,True
Yusef Smith,2009,2009,1,30,1.8,1,True
Avery Brown,2016,2016,1,14,1.79,1,True
Brad Piehl,2010,2010,1,29,1.79,1,True
Chris Taylor,2009,2009,1,24,1.79,1,True
David Merritt,2009,2009,1,34,1.79,1,True
Jarrett Hensley,2021,2021,1,29,1.79,1,True
Jaylin Stewart,2016,2016,1,24,1.79,1,True
Lamont Prosser,2013,2013,1,19,1.79,1,True
Matt Estep,2009,2009,1,24,1.79,1,True
Rance Cole,2019,2019,1,11,1.79,1,True
Ryan McLean,2009,2009,1,28,1.79,1,True
Akeem Anderson,2012,2012,1,23,1.78,1,True
Brennen Melvin,2010,2010,1,18,1.78,1,True
Chukuka Emili,2018,2018,1,20,1.78,1,True
Dji Bailey,2021,2021,1,8,1.78,1,True
Eric Moeller,2015,2015,1,24,1.78,1,True
Jacob Baryenbruch,2009,2009,1,32,1.78,1,True
Josh Mullins,2020,2020,1,6,1.78,1,True
Malachy Onwudiegwu,2016,2016,1,23,1.78,1,True
Rex Baxter Jr,2013,2013,1,9,1.78,1,True
Aj Gasporra,2009,2009,1,13,1.77,1,True
Branden Harrison,2009,2009,1,22,1.77,1,True
David Strother,2021,2021,1,12,1.77,1,True
Delonte Taylor,2011,2011,1,26,1.77,1,True
Mael Amenyedzi,2011,2011,1,22,1.77,1,True
Maurice McDonald,2015,2015,1,23,1.77,1,True
Miles Brewster,2021,2021,1,13,1.77,1,True
Owen Hamilton,2018,2018,1,25,1.77,1,True
Tremain Holloway,2009,2009,1,26,1.77,1,True
Waverly Austin,2014,2014,1,31,1.77,1,True
Alonzo Gaffney,2020,2020,1,17,1.76,1,True
Archie Rose,2009,2009,1,17,1.76,1,True
Raul Delgado,2013,2013,1,25,1.76,1,True
Semaj Henderson,2021,2021,1,19,1.76,1,True
Brian Halums,2019,2019,1,12,1.75,1,True
Caleb Coleman,2020,2020,1,8,1.75,1,True
Chris Brickley,2010,2010,1,8,1.75,1,True
Dallas Howell,2021,2021,1,6,1.75,1,True
Donovon Ross,2012,2012,1,16,1.75,1,True
Emmanuel Adeife,2009,2009,1,16,1.75,1,True
Giovanni Mack,2015,2015,1,24,1.75,1,True
Ignas Sargiunas,2019,2019,1,20,1.75,1,True
Jadakiss Wright,2021,2021,1,8,1.75,1,True
Joey Cantafio,2009,2009,1,4,1.75,1,True
John Harge,2021,2021,1,12,1.75,1,True
John Middleton,2016,2016,1,8,1.75,1,True
John Sally Jr,2019,2019,1,14,1.75,1,True
Jovan Ignjatovic,2009,2009,1,24,1.75,1,True
Kenny Burns,2021,2021,1,6,1.75,1,True
Korey Hess,2021,2021,1,4,1.75,1,True
Lloyd Hickinson,2011,2011,1,8,1.75,1,True
Luke Anderson,2021,2021,1,3,1.75,1,True
Lwal Dung,2019,2019,1,4,1.75,1,True
Mamadou Diene,2009,2009,1,32,1.75,1,True
Matt Read,2010,2010,1,16,1.75,1,True
Michael Barber,2020,2020,1,23,1.75,1,True
Michael Strittmatter,2009,2009,1,8,1.75,1,True
Nate Brandt,2013,2013,1,4,1.75,1,True
Noah Jager,2021,2021,1,3,1.75,1,True
Sam Mack,2020,2020,1,14,1.75,1,True
Shaquille Benson,2018,2018,1,11,1.75,1,True
Willie Carmichael,2017,2017,1,4,1.75,1,True
Wyatt Hollmann,2021,2021,1,2,1.75,1,True
Xavier Mayo,2020,2020,1,28,1.75,1,True
Boden Skunberg,2021,2021,1,19,1.74,1,True
Devin Jackson,2018,2018,1,15,1.74,1,True
Julius Marble,2020,2020,1,27,1.74,1,True
Matt Fraliex,2009,2009,1,23,1.74,1,True
Quadree Smith,2016,2016,1,19,1.74,1,True
Shelton Mickell,2012,2012,1,23,1.74,1,True
Terdarin Bryson,2010,2010,1,27,1.74,1,True
Aleksandar Popovic,2009,2009,1,15,1.73,1,True
Bj Ford,2009,2009,1,15,1.73,1,True
Darrell Riley Jr,2019,2019,1,11,1.73,1,True
Gerald Doakes,2021,2021,1,10,1.73,1,True
Ismaila Traore,2009,2009,1,30,1.73,1,True
James Anacreon,2012,2012,1,11,1.73,1,True
Jeff Christensen,2009,2009,1,26,1.73,1,True
Keenan Barlow,2009,2009,1,15,1.73,1,True
Marc-David Vil,2009,2009,1,11,1.73,1,True
Marcellus Vail,2021,2021,1,13,1.73,1,True
Markcus Falley,2012,2012,1,11,1.73,1,True
Mj Cage,2018,2018,1,11,1.73,1,True
Roberto Mantovani,2017,2017,1,22,1.73,1,True
Tj Maston,2015,2015,1,10,1.73,1,True
Dericko Williams,2021,2021,1,18,1.72,1,True
Hunter Shelton,2019,2019,1,16,1.72,1,True
Mike Czepil,2009,2009,1,18,1.72,1,True
Verkeneo Mann,2011,2011,1,18,1.72,1,True
William Tchiengang,2017,2017,1,17,1.72,1,True
Aaron Hawk-Harris,2012,2012,1,14,1.71,1,True
Dj Houston,2019,2019,1,23,1.71,1,True
Jameson Tipping,2010,2010,1,28,1.71,1,True
Joey Holifield,2021,2021,1,7,1.71,1,True
Jordan Coblin,2018,2018,1,3,1.71,1,True
Jude Akabueze,2020,2020,1,5,1.71,1,True
Kejuan Johnson-Alls,2019,2019,1,7,1.71,1,True
Kobe Stewart,2021,2021,1,20,1.71,1,True
Marten Maide,2021,2021,1,4,1.71,1,True
Matt Deady,2018,2018,1,19,1.71,1,True
Mike Ranson,2017,2017,1,12,1.71,1,True
Minfeke Sanoe,2019,2019,1,22,1.71,1,True
Myles Wilmoth,2021,2021,1,24,1.71,1,True
Nyandigisi Moikobu,2013,2013,1,17,1.71,1,True
Reggie Cameron Ii,2017,2017,1,17,1.71,1,True
Tom Ward,2009,2009,1,7,1.71,1,True
Anaclet Mulumba Mbayi,2010,2010,1,20,1.7,1,True
Chaz Lanier,2021,2021,1,9,1.7,1,True
James Hennessy,2009,2009,1,23,1.7,1,True
Kasper Christiansen,2018,2018,1,8,1.7,1,True
Kenny Hunter,2021,2021,1,9,1.7,1,True
Lorenzo Donadio,2021,2021,1,10,1.7,1,True
Luke Schultz,2018,2018,1,8,1.7,1,True
Marque English Ii,2021,2021,1,9,1.7,1,True
Aireus Stephenson,2011,2011,1,16,1.69,1,True
Bo Henning,2009,2009,1,16,1.69,1,True
Brandon Nevens,2011,2011,1,16,1.69,1,True
Dai-Jan Parker,2012,2012,1,36,1.69,1,True
Dallas James,2021,2021,1,13,1.69,1,True
Destin Whitaker,2021,2021,1,12,1.69,1,True
Ish Wainright,2014,2014,1,29,1.69,1,True
Noel Brown,2021,2021,1,13,1.69,1,True
Roderick Lawrence,2015,2015,1,13,1.69,1,True
Stefan Rosic,2017,2017,1,14,1.69,1,True
Taylor Stafford,2015,2015,1,28,1.69,1,True
Terrance Birdie,2013,2013,1,16,1.69,1,True
Anthony Allen,2015,2015,1,24,1.68,1,True
Chris Deanes,2013,2013,1,19,1.68,1,True
Jason Jensen,2009,2009,1,22,1.68,1,True
Jordan Stoermer,2011,2011,1,19,1.68,1,True
Al Eichelberger,2017,2017,1,27,1.67,1,True
Ben Sternberg,2021,2021,1,3,1.67,1,True
Bernard Rimmer,2009,2009,1,18,1.67,1,True
Caleb Moss,2021,2021,1,2,1.67,1,True
Cam'Ron Fletcher,2021,2021,1,9,1.67,1,True
Corey Sato,2020,2020,1,12,1.67,1,True
Darius Singleton,2012,2012,1,6,1.67,1,True
Dejan Cvoro,2009,2009,1,24,1.67,1,True
Derek King,2018,2018,1,3,1.67,1,True
Eb Davis,2010,2010,1,6,1.67,1,True
Eddie Alcantara,2013,2013,1,9,1.67,1,True
Eric Coblentz,2009,2009,1,12,1.67,1,True
Evan Gauger,2021,2021,1,10,1.67,1,True
Gary Love,2012,2012,1,18,1.67,1,True
Grant Pitman,2018,2018,1,4,1.67,1,True
Hakeem Harris,2014,2014,1,3,1.67,1,True
Isiah Wilson,2014,2014,1,3,1.67,1,True
James Hamilton,2012,2012,1,6,1.67,1,True
Jaqwan McCauley,2018,2018,1,3,1.67,1,True
Jeremy Postell,2016,2016,1,6,1.67,1,True
Joe Wong,2010,2010,1,3,1.67,1,True
Jonah Underwood,2019,2019,1,4,1.67,1,True
Jordan Rhodes,2015,2015,1,2,1.67,1,True
Josh Adoh,2021,2021,1,3,1.67,1,True
Josh Bateman,2009,2009,1,3,1.67,1,True
Justin Pratt,2021,2021,1,3,1.67,1,True
Kellen Amos,2021,2021,1,9,1.67,1,True
Khary Mauras,2017,2017,1,3,1.67,1,True
Larry Williams Jr,2010,2010,1,12,1.67,1,True
Luke Howard,2021,2021,1,1,1.67,1,True
Patrick Jamison,2019,2019,1,2,1.67,1,True
Ra'Shun Bryant,2009,2009,1,21,1.67,1,True
Ronnie White,2015,2015,1,2,1.67,1,True
Shawn Wilborne,2015,2015,1,3,1.67,1,True
Simon Falokun,2019,2019,1,21,1.67,1,True
Taelon Peter,2021,2021,1,6,1.67,1,True
Terrel Martin-Garcia,2017,2017,1,11,1.67,1,True
Trey Christopher,2018,2018,1,5,1.67,1,True
Tyrone Powell,2018,2018,1,3,1.67,1,True
Walter King,2016,2016,1,6,1.67,1,True
James Banks,2017,2017,1,32,1.66,1,True
Ahron Ulis,2021,2021,1,17,1.65,1,True
Jake Ehlers,2013,2013,1,20,1.65,1,True
Lionel Ellison Iii,2016,2016,1,31,1.65,1,True
Mathis Monninghoff,2012,2012,1,23,1.65,1,True
Xairius Larry,2017,2017,1,24,1.65,1,True
Alex Newsome,2010,2010,1,25,1.64,1,True
Andrew Welage,2021,2021,1,11,1.64,1,True
Caleb Smith,2017,2017,1,14,1.64,1,True
Dudley Blackwell,2021,2021,1,11,1.64,1,True
Jacques Leeds,2009,2009,1,14,1.64,1,True
Jason Bennett,2009,2009,1,28,1.64,1,True
Jonathan Ned,2021,2021,1,13,1.64,1,True
Mike Kirkland Jr,2016,2016,1,11,1.64,1,True
Quincy Ademokoya,2021,2021,1,14,1.64,1,True
Sam Hofman,2020,2020,1,22,1.64,1,True
Voncameron Davis,2021,2021,1,10,1.64,1,True
Cem Kirciman,2021,2021,1,19,1.63,1,True
Marco Cooper,2010,2010,1,19,1.63,1,True
Ricky Krainiak,2010,2010,1,19,1.63,1,True
Cade Alger,2021,2021,1,7,1.62,1,True
Chad Venning,2021,2021,1,15,1.62,1,True
Cheick Thiero,2015,2015,1,14,1.62,1,True
Chris Reaves,2010,2010,1,24,1.62,1,True
Christopher Smith,2021,2021,1,11,1.62,1,True
Deshawn Mitchell,2009,2009,1,21,1.62,1,True
Ed Chang,2019,2019,1,12,1.62,1,True
Elias Ballstaedt,2020,2020,1,13,1.62,1,True
Franklin Howard,2016,2016,1,32,1.62,1,True
Jayce Catchings,2021,2021,1,6,1.62,1,True
Jin-Soo Kim,2009,2009,1,21,1.62,1,True
John Ring,2012,2012,1,16,1.62,1,True
Johnny Higgins,2011,2011,1,24,1.62,1,True
Quamain Nelson,2021,2021,1,13,1.62,1,True
Reilly Seebold,2020,2020,1,15,1.62,1,True
Ricky Lindo,2019,2019,1,34,1.62,1,True
Ryan Ebner,2009,2009,1,21,1.62,1,True
Trent Hudgens Jr,2021,2021,1,7,1.62,1,True
Wynton Brown,2021,2021,1,16,1.62,1,True
Xavion Brown,2021,2021,1,12,1.62,1,True
Brian Talley,2009,2009,1,23,1.61,1,True
Christian Oshita,2016,2016,1,18,1.61,1,True
Luka Andjusic,2015,2015,1,16,1.61,1,True
Mantas Griskenas,2009,2009,1,18,1.61,1,True
Marques Cox,2009,2009,1,28,1.61,1,True
Max Shulga,2021,2021,1,23,1.61,1,True
Nathan Robinson,2019,2019,1,16,1.61,1,True
Alex Comanita,2019,2019,1,17,1.6,1,True
Amar Ross,2021,2021,1,5,1.6,1,True
Andre Davis,2009,2009,1,5,1.6,1,True
Anthony Leal,2021,2021,1,20,1.6,1,True
Brad McCabe,2021,2021,1,5,1.6,1,True
Cade Towers,2014,2014,1,15,1.6,1,True
David Naves,2011,2011,1,15,1.6,1,True
Deandre Turner,2017,2017,1,5,1.6,1,True
Dillon Boggs,2009,2009,1,5,1.6,1,True
Hasaan Buggs,2017,2017,1,5,1.6,1,True
Isaiah Burnett,2019,2019,1,25,1.6,1,True
Isaiah Cottrell,2021,2021,1,10,1.6,1,True
Jamar Harris,2012,2012,1,30,1.6,1,True
Jonas Stakeliunas,2017,2017,1,5,1.6,1,True
Justin Hollins,2016,2016,1,30,1.6,1,True
Kyren Block,2017,2017,1,2,1.6,1,True
Mario Fantina,2021,2021,1,3,1.6,1,True
Mikkel Hauge,2020,2020,1,8,1.6,1,True
Nate Clover Iii,2021,2021,1,13,1.6,1,True
Rene Esparza,2016,2016,1,15,1.6,1,True
Stevie Rogers,2011,2011,1,5,1.6,1,True
Thaddeus Fauntleroy,2014,2014,1,20,1.6,1,True
Tom Wilson,2017,2017,1,10,1.6,1,True
Trevin Parks,2010,2010,1,10,1.6,1,True
Hamilton Nash,2010,2010,1,22,1.59,1,True
Harry Whitt,2012,2012,1,22,1.59,1,True
Moses Abraham,2015,2015,1,22,1.59,1,True
Nicholas McMullen,2021,2021,1,20,1.59,1,True
Tim Crossin,2009,2009,1,17,1.59,1,True
Cossy Kowouto,2020,2020,1,17,1.58,1,True
Kay Martinez,2009,2009,1,24,1.58,1,True
Khalief Crawford,2020,2020,1,11,1.58,1,True
Matt Washington,2010,2010,1,19,1.58,1,True
Nathan Townsen Jr,2018,2018,1,10,1.58,1,True
Patrick Ackerman,2015,2015,1,29,1.58,1,True
Tony Perkins,2021,2021,1,24,1.58,1,True
Troy Temara,2017,2017,1,23,1.58,1,True
Adrian Spellman,2011,2011,1,7,1.57,1,True
Andrew Panayiotou,2017,2017,1,6,1.57,1,True
Anyeuri Castillo,2020,2020,1,12,1.57,1,True
Christian Fussell,2021,2021,1,6,1.57,1,True
Dearius Henyard,2020,2020,1,4,1.57,1,True
Devyn Wilson,2018,2018,1,11,1.57,1,True
Dimitar Pandev,2021,2021,1,7,1.57,1,True
Hamid Ford,2009,2009,1,23,1.57,1,True
Jaylon Holmes,2021,2021,1,6,1.57,1,True
Jeron Rogers,2016,2016,1,23,1.57,1,True
Kevin Hamlet,2020,2020,1,20,1.57,1,True
Kiimani Holt,2021,2021,1,5,1.57,1,True
Logan Curtis,2020,2020,1,21,1.57,1,True
Makani Whiteside,2020,2020,1,21,1.57,1,True
Michael Tyler,2010,2010,1,7,1.57,1,True
Pavle Kuzmanovic,2021,2021,1,6,1.57,1,True
Paxton Wilson,2018,2018,1,23,1.57,1,True
Sasha Glushkov,2021,2021,1,10,1.57,1,True
Shamiek Sheppard,2015,2015,1,7,1.57,1,True
Vaughn Autry,2011,2011,1,21,1.57,1,True
Zach Monaghan,2012,2012,1,23,1.57,1,True
Austin Stone,2018,2018,1,6,1.56,1,True
Brian Kelley,2016,2016,1,27,1.56,1,True
Clyde Santee,2014,2014,1,16,1.56,1,True
David Thompson,2020,2020,1,26,1.56,1,True
Donald Pritchard,2009,2009,1,16,1.56,1,True
Emory Lanier,2021,2021,1,8,1.56,1,True
Isiah Patterson,2015,2015,1,26,1.56,1,True
Jacksen Greco,2021,2021,1,15,1.56,1,True
Jeremy King,2014,2014,1,16,1.56,1,True
Joe Moon Iv,2021,2021,1,8,1.56,1,True
Kevin Broussard,2012,2012,1,9,1.56,1,True
Matthew Ratto,2013,2013,1,18,1.56,1,True
Michael Shanks,2021,2021,1,18,1.56,1,True
Nick Jorgensen,2014,2014,1,9,1.56,1,True
Sean Brennan,2014,2014,1,16,1.56,1,True
David Hall,2019,2019,1,20,1.55,1,True
Dylan Dawson,2021,2021,1,10,1.55,1,True
Jamel Melvin,2021,2021,1,19,1.55,1,True
Jay Wey,2012,2012,1,11,1.55,1,True
Lok Wur,2021,2021,1,11,1.55,1,True
Tj Riley,2009,2009,1,11,1.55,1,True
Will Ferguson,2021,2021,1,10,1.55,1,True
Xavier Simpson,2017,2017,1,38,1.55,1,True
Brandon Bailey,2012,2012,1,24,1.54,1,True
Brendan Simmons,2021,2021,1,12,1.54,1,True
Jovan Tucker,2021,2021,1,11,1.54,1,True
Michael Okafor,2020,2020,1,24,1.54,1,True
Monie Hudson,2010,2010,1,24,1.54,1,True
Patrick Rooks,2015,2015,1,13,1.54,1,True
Zachary Wing,2009,2009,1,26,1.54,1,True
Cheick Traore,2021,2021,1,16,1.53,1,True
Cj Reese,2014,2014,1,19,1.53,1,True
Deangelo Riley,2010,2010,1,17,1.53,1,True
Isaiah Jones,2018,2018,1,13,1.53,1,True
Jake Zuilof,2014,2014,1,17,1.53,1,True
Justin Butler,2010,2010,1,17,1.53,1,True
Keith Lamar,2021,2021,1,16,1.53,1,True
Kenny Manigault,2010,2010,1,15,1.53,1,True
Mike Underwood,2019,2019,1,17,1.53,1,True
Nick Brennen,2021,2021,1,17,1.53,1,True
Quinche Dowdell,2009,2009,1,17,1.53,1,True
Aj Holland,2010,2010,1,25,1.52,1,True
Austin Henry,2015,2015,1,23,1.52,1,True
Casey Trujeque,2011,2011,1,27,1.52,1,True
Josiah Talbert,2017,2017,1,22,1.52,1,True
Victor Dorsey,2015,2015,1,23,1.52,1,True
Aaron Hendricks,2015,2015,1,4,1.5,1,True
Akim-Jamal Jonah,2019,2019,1,3,1.5,1,True
Alex Desir,2011,2011,1,6,1.5,1,True
Alex Jackson,2012,2012,1,24,1.5,1,True
Alex Kotov,2021,2021,1,11,1.5,1,True
Alexander Lee,2017,2017,1,3,1.5,1,True
Austin Patterson,2021,2021,1,16,1.5,1,True
Bernard Gifford,2011,2011,1,4,1.5,1,True
Billy Molinari,2012,2012,1,2,1.5,1,True
Brennan Corrigan,2018,2018,1,2,1.5,1,True
Cart Kincade,2011,2011,1,22,1.5,1,True
Casey Wilmath,2013,2013,1,2,1.5,1,True
Chase Berry,2020,2020,1,3,1.5,1,True
Cheick Sy-Savane,2018,2018,1,6,1.5,1,True
Christian Shumate,2021,2021,1,6,1.5,1,True
Christian Tonkins,2009,2009,1,2,1.5,1,True
Collin Holloway,2021,2021,1,10,1.5,1,True
Connor Thompson,2021,2021,1,5,1.5,1,True
Damani Hayes,2021,2021,1,17,1.5,1,True
Damarri Moore,2019,2019,1,12,1.5,1,True
Daniel Huggins,2009,2009,1,16,1.5,1,True
Darius Harding,2021,2021,1,12,1.5,1,True
Darrell Joubert,2015,2015,1,5,1.5,1,True
Darren Avery,2009,2009,1,4,1.5,1,True
David Mason,2014,2014,1,8,1.5,1,True
Demetrius Rives,2021,2021,1,3,1.5,1,True
